Log for:D:/Marats training/skill/git/test/
# timestamp | duration | file | instruction | dir | modtime | etag | size | fileId | status | errorString | http result code | other size | other modtime | X-Request-ID
#=#=#=# Syncrun started 2023-07-19T03:01:45Z
#=#=#=#=# Propagation starts 2023-07-19T03:01:45Z (last step: 604 msec , total: 604 msec) 
2023-07-19T03:01:45Z | README.md | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1685942869 | fcb942e4998dffaf61e8dc2a13d4a954 | 6298 | 00468592ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 956f366b-c648-4349-bee6-7dc9ce59bbbd | 
2023-07-19T03:02:06Z | 1.python/6.0/6.5/6.5.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | a875829959cade567e5a2f2051aa6fc7 | 187 | 00468670ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 0cf336df-be82-4c80-898c-2842291c71e5 | 
2023-07-19T03:02:07Z | 1.python/6.0/6.5/6.5.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 3e89e01d5dfb4b93f25fe0f55c5b1711 | 246 | 00468672ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e049bd7f-e7ea-4e6f-a317-9f2f6c782fea | 
2023-07-19T03:02:04Z | 1.python/6.0/6.5 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468661ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e1d3b799-dc97-47be-b148-35ed4bae557a | 
2023-07-19T03:02:06Z | 1.python/6.0/6.4/6.4.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 490538c5830a4ba599696072670a7444 | 337 | 00468668ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 946cdf59-9730-4789-b144-501152d7fed9 | 
2023-07-19T03:02:03Z | 1.python/6.0/6.4 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468656ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | d85de10f-e49f-4fb0-a4fa-9229dbe86faa | 
2023-07-19T03:01:46Z | 1.python/6.0 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468597ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 13a7e7df-0058-47d3-a2ce-86e6ebc43745 | 
2023-07-19T03:02:10Z | 1.python/7.0/7.3/7.3.1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | f3b81127a0a8c0005143b1f58c668f4b | 73 | 00468682ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 72afa091-f674-4923-b8fd-c30af26c1907 | 
2023-07-19T03:02:11Z | 1.python/7.0/7.3/7.3.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 43424de0a910402166c160872a4b7b0e | 112 | 00468684ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | e1ef7fa1-fb09-442c-b8bc-90a165aa0882 | 
2023-07-19T03:02:11Z | 1.python/7.0/7.2/7.2.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | d0a41a781ee078048b9af76e240d9ef0 | 86 | 00468686ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 2f1e2706-b822-4219-8990-59f6095d09a1 | 
2023-07-19T03:02:11Z | 1.python/7.0/7.2/7.2.1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 862b10baaf080bddd4eb43b7119db685 | 158 | 00468685ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | d9254bcc-8a46-4241-939f-97a8f6b7ded8 | 
2023-07-19T03:02:11Z | 1.python/8.0/8.2/8.2.1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | fae20e49aa3acfda4004d4b8325ac127 | 160 | 00468689ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 3bf255c2-eb1e-4885-82c1-4a11ba0db981 | 
2023-07-19T03:02:11Z | 1.python/7.0/7.2/7.2.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 3f598c3e9d4753c4d15599db94b554b7 | 306 | 00468687ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 50f1ca9d-ef9d-4f03-be98-bd21d5b530f3 | 
2023-07-19T03:02:09Z | 1.python/7.0/7.2 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468678ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | a3e11af8-3598-46c0-8d08-9553e9a44779 | 
2023-07-19T03:02:11Z | 1.python/7.0/7.3/7.3.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 51a21f946a46c8089031266180be937e | 73 | 00468688ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | bb4feb3c-8867-4db5-b329-ecf3eff4dbf1 | 
2023-07-19T03:02:09Z | 1.python/7.0/7.3 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468677ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 0c5237f3-1f14-4b63-bc35-45b0b3d36006 | 
2023-07-19T03:02:07Z | 1.python/7.0 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468671ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 5316f6ea-a55d-46d3-be65-e950ec23c048 | 
2023-07-19T03:02:12Z | 1.python/8.0/8.2/8.2.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 8d278086e86ae6428aa8a318e92abaa6 | 321 | 00468690ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 5bb422a8-45c5-457b-b50b-b8c6595c5e92 | 
2023-07-19T03:02:13Z | 1.python/8.0/8.3/8.3.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 5dcf371134af070e7a4a1588870d2560 | 206 | 00468692ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 6c3892ee-8357-46c1-b463-4296854c8c38 | 
2023-07-19T03:02:12Z | 1.python/8.0/8.2/8.2.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 530acb6d89a8036f27360e21c4aeee44 | 140 | 00468691ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 98f6ec97-c8f9-46f4-9948-b2b7ec9bd522 | 
2023-07-19T03:02:09Z | 1.python/8.0/8.2 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468681ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 26614ed8-5725-42ac-8fe4-96d82cbc3860 | 
2023-07-19T03:02:13Z | 1.python/9.0/9.2/9.2.1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 0730fc7c1555cfc39f745e9b9f9a4859 | 356 | 00468694ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | feeadaa2-97d2-48a8-8d74-1183c9cf2d73 | 
2023-07-19T03:02:13Z | 1.python/9.0/9.2/9.2.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | f4f8187aa8937cd9b48fc2b188aa0315 | 298 | 00468696ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 084d4afe-f59c-4697-a274-3535f89e5fe0 | 
2023-07-19T03:02:13Z | 1.python/8.0/8.3/8.3.1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | cde9ea2f1abddd386fa64a828b2fc7b6 | 127 | 00468693ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 08385197-2b12-449f-8a5f-4f005745400e | 
2023-07-19T03:02:13Z | 1.python/8.0/8.3/8.3.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 0759780c603e1d0a333c1960211f81a1 | 394 | 00468697ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | dfa51c62-c8b5-45a0-ac77-8d15170ce0c4 | 
2023-07-19T03:02:10Z | 1.python/8.0/8.3 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468683ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 2b301e16-11a6-45c1-a120-2abdc6e5eb84 | 
2023-07-19T03:02:15Z | 1.python/practic 10/task_1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | c2a450419c6400cf22230220679824a9 | 220 | 00468701ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 90815abc-5d43-4821-8216-c34de5cf6c96 | 
2023-07-19T03:02:15Z | 1.python/9.0/9.2/9.2.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 3217a789456c9df6ea9a35df9b705388 | 201 | 00468700ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 3b92b9d0-de26-40e7-aafe-c1ddf4e5e45f | 
2023-07-19T03:02:09Z | 1.python/9.0/9.2 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468679ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 51836b64-2439-4e77-9b37-bed9a0d088ee | 
2023-07-19T03:02:16Z | 1.python/8.0/8.4/8.4.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 6e6ca16b896ee051079dcbf80aebc1e9 | 717 | 00468704ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 89376227-3467-4f0e-9f87-30dde6df7731 | 
2023-07-19T03:02:15Z | 1.python/8.0/8.4/8.4.1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 992b2ad106c2bf8bd35596a524715071 | 128 | 00468703ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 20ac33a5-5420-4579-81a2-5322abd1786c | 
2023-07-19T03:02:15Z | 1.python/practic 10/task_2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | feab5f15bb80e95d719365e3f1379a64 | 154 | 00468702ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 41f32301-c668-4de6-b813-657fce94d3e8 | 
2023-07-19T03:02:16Z | 1.python/8.0/8.4/8.4.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | c0dda925f052d9510e02cacca9c4d229 | 134 | 00468705ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | de29ee08-b2ee-44f9-929c-af42506a17ae | 
2023-07-19T03:02:13Z | 1.python/8.0/8.4 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468695ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 6aae1372-320e-484b-a3a4-37568dc21828 | 
2023-07-19T03:02:07Z | 1.python/8.0 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468673ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 8d9409b4-5c7e-4e72-aa0c-a80f81c76ae5 | 
2023-07-19T03:02:16Z | 1.python/9.0/9.3/9.3.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | b54c5a6d432989b11b5c2f18dfddceff | 81 | 00468706ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | da231968-ce27-48cf-94f4-fbeb6bed5cdb | 
2023-07-19T03:02:16Z | 1.python/9.0/9.3/9.3.1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 04d9753d15b0e8c375c2de608058f59c | 54 | 00468707ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 10304ea6-dcca-4326-8780-a4f838448d4b | 
2023-07-19T03:02:17Z | 1.python/9.0/9.4/9.4.1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | bef0f1aa29866728b2888a83492a3710 | 139 | 00468708ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 63499ace-506f-46de-80e9-d4f3c1fa1fc2 | 
2023-07-19T03:02:17Z | 1.python/9.0/9.4/9.4.2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 242444d08f3013e0a49598f7151dad90 | 158 | 00468709ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 57d03d85-02d2-4d46-a854-ae4e73bd6284 | 
2023-07-19T03:02:17Z | 1.python/9.0/9.4/9.4.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | b58b3dc97b7fc4def7829ce5bda4d999 | 183 | 00468710ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 88103236-041e-4fa3-9280-6c53be299d2e | 
2023-07-19T03:02:14Z | 1.python/9.0/9.4 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468699ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 9c05e12f-8994-4dbf-902f-3514f23929a2 | 
2023-07-19T03:02:18Z | 1.python/practic 10/task_3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | d74cce3a7183442500dda85acd50f822 | 809 | 00468711ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 850bd244-bcd9-4885-aaf1-faad59a78ee7 | 
2023-07-19T03:02:18Z | 1.python/practic 10/task_4.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 1386702ce41867dd683c2d034540da68 | 624 | 00468712ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 531e360f-8987-4a09-854e-3e37ab28f7b8 | 
2023-07-19T03:02:18Z | 1.python/practic 10/task_5.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 155dcd2fad627190cb47e823784d0682 | 560 | 00468714ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | b0f2af03-cc34-4756-b9ab-8c4c4984ea5a | 
2023-07-19T03:02:19Z | 1.python/practic 10/task_6.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 654e80d03b0a1c06d9505a94fedc7e14 | 515 | 00468716ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 2fd7aea8-623a-490a-bf8b-2718a2baf8d1 | 
2023-07-19T03:02:17Z | 1.python/9.0/9.3/9.3.3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 41ec78faf6434b3631d6c73711cf901e | 399 | 00468713ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 4c011426-d42a-483d-b1ff-0db9d4df0639 | 
2023-07-19T03:02:14Z | 1.python/9.0/9.3 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468698ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | b49203fb-94a3-4028-b19f-101743db85c4 | 
2023-07-19T03:02:07Z | 1.python/9.0 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 0 | 00468674ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 8c6be27f-7bb6-40e8-bc65-74f20fb4e581 | 
2023-07-19T03:02:19Z | 1.python/practic 10/task_7.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | b7caf1f7460d2939e4374c45c50bea2c | 303 | 00468715ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | ee5b6305-c0d9-48c5-a22d-bd09125267b7 | 
2023-07-19T03:02:19Z | 1.python/practic 10/task_8.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 91925d00872d1fdc39b74aaaee8e7fbc | 300 | 00468717ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | fc84951a-f306-445d-b60c-9d614f0ada12 | 
2023-07-19T03:02:08Z | 1.python/practic 10 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 4096 | 00468675ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | a1ac4fde-361e-407e-a858-76a437128a5c | 
2023-07-19T03:02:20Z | 1.python/practic 11/task_3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | d6115c5c4247625165081956db54561b | 1202 | 00468719ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | eb1e979a-82bc-47f4-a5b6-1456a69c45fa | 
2023-07-19T03:02:19Z | 1.python/practic 11/task_1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 8a8a3cbae6e15d840832bd625d024630 | 242 | 00468718ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 678b6469-5935-43ad-9427-4cfe9ce3bf54 | 
2023-07-19T03:02:20Z | 1.python/practic 11/task_2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 247d9bcf675590430909f24001f6431c | 436 | 00468720ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | cd412388-123a-4470-b3c9-bf4478366c71 | 
2023-07-19T03:02:20Z | 1.python/practic 11/task_5.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 051f2f86d8fc859160cc07bd609efa2c | 389 | 00468722ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 4aa67aa0-abdc-4135-b191-4db22d3a4dd4 | 
2023-07-19T03:02:21Z | 1.python/practic 11/task_6.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 3bb7e4c04d315b4ff3ac73d2652199a7 | 1171 | 00468723ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 3e053461-dbfe-46e9-834c-332e61e50f3f | 
2023-07-19T03:02:21Z | 1.python/practic 11/task_7.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | b6b6a9ab9da1c3f861827828d2c327c1 | 244 | 00468724ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 2334fe8c-7c63-4c25-ac6b-c3835fbefad4 | 
2023-07-19T03:02:21Z | 1.python/practic 12/task_1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | a735da1809fb0aaa23c5e2f1deecf12b | 157 | 00468725ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f66394e4-07f3-4f71-a407-a75cd1dbc1fb | 
2023-07-19T03:02:20Z | 1.python/practic 11/task_4.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 1c89d375cbef68e97fb81e11b0a23fe8 | 129 | 00468721ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | de611552-3fc5-4287-b6bf-71e5229d5cdf | 
2023-07-19T03:02:08Z | 1.python/practic 11 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 4096 | 00468680ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | cca66e1c-5cb4-4082-84c0-362f9d7d16c5 | 
2023-07-19T03:02:22Z | 1.python/practic 12/task_3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 07811d081bafb4b0e0a17bb0d264208c | 1194 | 00468726ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | f6d9ac7f-b93a-4d27-a950-4ef73fc70f03 | 
2023-07-19T03:02:22Z | 1.python/practic 12/task_4.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | c17f4fd5b902f0a74309413d88bbd4c4 | 287 | 00468728ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 69aee168-df32-4524-aac2-5ba1c8e1cfc7 | 
2023-07-19T03:02:22Z | 1.python/practic 12/task_2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 891ee3a67955974612d46df18a52fd5c | 415 | 00468727ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | b8116d18-f0ca-4a58-a88d-dd08baebd05e | 
2023-07-19T03:02:22Z | 1.python/practic 12/task_5.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 63fee6078a6f025d848e7a09117417f1 | 592 | 00468729ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | cef3aa07-48a1-4506-a86c-2ba49c96d081 | 
2023-07-19T03:02:23Z | 1.python/practic 12/task_6.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | efb48c30931f44a0a67a74ec71015b3b | 398 | 00468730ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | ad233c8b-19a6-4041-8325-fec7f2895125 | 
2023-07-19T03:02:23Z | 1.python/practic 12/task_7.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | b801c634372084299db2a6a45c1aeff1 | 2094 | 00468732ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | a3e7d72c-9445-4184-a372-609b83b3c420 | 
2023-07-19T03:02:08Z | 1.python/practic 12 | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 |  | 4096 | 00468676ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | aff3d034-9b22-4887-ac6e-19a08f71f195 | 
2023-07-19T03:02:25Z | 1.python/practic 13/task_2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 81839b226cf514ebbf629f7d5e081148 | 537 | 00468737ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 21d0e992-2f07-4d43-a831-eb933f4055b8 | 
2023-07-19T03:02:25Z | 1.python/practic 13/task_1.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | ddca06f8e6ec91541a019d2080c1d119 | 325 | 00468738ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 857dcbd1-2979-4ef8-9e81-a047414c3293 | 
2023-07-19T03:02:25Z | 1.python/practic 13/task_3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | c033bfedc9f85cabbbb7d89c62d799fd | 2155 | 00468739ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 06645cb9-2fdc-491b-9ada-053e4fd0edd3 | 
2023-07-19T03:02:25Z | 1.python/coin.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 15fc6795773aad241e77f552a78267ea | 460 | 00468740ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 1d37c682-3f5a-4db0-ae71-2d48890e5b1c | 
2023-07-19T03:02:26Z | 1.python/practic 13/task_6.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | f53e42c483d577b5f78fe30aea31c7c2 | 1551 | 00468742ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | a7888e1b-ce15-4fc6-b3de-4bab33124cd7 | 
2023-07-19T03:02:25Z | 1.python/practic 13/task_4.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | f22abacea0b421cb218b85580d8065f0 | 1466 | 00468741ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 85e62b5b-1b61-47aa-baaf-5c0e46eb46ab | 
2023-07-19T03:02:27Z | 1.python/practic 6/task_3.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | f87949e0ad968fce489edf872a853287 | 186 | 00468745ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | ef55fbd0-b4ac-4315-baf9-05dc1fe57dce | 
2023-07-19T03:02:26Z | 1.python/practic 6/task_2.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | 6f48dd6ce6a4d94eeb11d429f3933a18 | 689 | 00468743ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 7f384974-6e15-410b-a422-5e7e20348838 | 
2023-07-19T03:02:26Z | 1.python/practic 13/task_5.py | SyncInstruction(CSYNC_INSTRUCTION_NEW) | OCC::SyncFileItem::Up | | 1687749362 | ec7c456b3a2aae4fb8218881ebaf5994 | 391 | 00468744ocq6a30y79n3 | OCC::SyncFileItem::Success |  | 201 | 0 | 0 | 5888f048-d7a5-4f80-ba56-e4385b26c3a8 | 
